#SNOWEX IOP GRAND MESA,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
2020-02-04 00:00:00,5S29,19b,1087,CK,103,,MM,"? need to check gps points, can't determine location/orientation, perhaps repeat measurement"
2020-02-04 00:00:00,5S29,19b,1088,C,,,MM,
2020-02-04 00:00:00,5S29,19b,1089,S5,,,MM,
2020-02-04 00:00:00,5S29,19b,1091,S4,110,,MM,
2020-02-04 00:00:00,5S29,19b,1092,S3,105,,MM,
2020-02-04 00:00:00,5S29,19b,1093,S2,101,,MM,
2020-02-04 00:00:00,5S29,19b,1094,S1,108,,MM,slow SMP
2020-02-04 00:00:00,3S38,19b,1095,P,,,MM,"only did pit here, no trasects"
2020-02-04 00:00:00,3S38,19b,1096,P,,,MM,
2020-02-04 00:00:00,3S38,19b,1097,P,,,MM,
2020-02-05 00:00:00,8C11,19b,1160,NE5,,ck,MM,"stopped, likely bad"
2020-02-05 00:00:00,8C11,19b,1162,NE3,,ck,MM,"wind slab, too hard"
2020-02-05 00:00:00,8c18,19b,1098,NW1,54,,MM,forest
2020-02-05 00:00:00,8c18,19b,1099,NW2,64,,MM,forest
2020-02-05 00:00:00,8c18,19b,1100,NW3,84,,MM,
2020-02-05 00:00:00,8c18,19b,1101,NW4,91,,MM,
2020-02-05 00:00:00,8c18,19b,1102,NW5,108,,MM,
2020-02-05 00:00:00,8c18,19b,1103,C,107,,MM,
2020-02-05 00:00:00,8c18,19b,1105,SE5,105,,MM,
2020-02-05 00:00:00,8c18,19b,1106,SE4,104,,MM,
2020-02-05 00:00:00,8c18,19b,1107,SE3,101,,MM,
2020-02-05 00:00:00,8c18,19b,1108,SE2,103,,MM,
2020-02-05 00:00:00,8c18,19b,1109,SE1,119,,MM,
2020-02-05 00:00:00,8c18,19b,1110,NE1,61,,MM,forest
2020-02-05 00:00:00,8c18,19b,1111,NE2,,,MM,forest
2020-02-05 00:00:00,8c18,19b,1112,NE3,64,,MM,forest
2020-02-05 00:00:00,8c18,19b,1113,NE4,86,,MM,
2020-02-05 00:00:00,8c18,19b,1114,NE5,,,MM,
2020-02-05 00:00:00,8c18,19b,1115,SW5,109,,MM,
2020-02-05 00:00:00,8c18,19b,1116,SW4,101,,MM,
2020-02-05 00:00:00,8c18,19b,1120,SW3,100,,MM,
2020-02-05 00:00:00,8c18,19b,1121,SW2,101,,MM,
2020-02-05 00:00:00,8c18,19b,1123,SW1,,,MM,slow
2020-02-05 00:00:00,8c18,19b,1124,P,108,,MM,
2020-02-05 00:00:00,8c18,19b,1125,P,108,,MM,
2020-02-05 00:00:00,8c18,19b,1126,P,108,,MM,
2020-02-05 00:00:00,9C16,19b,1127,SW1,,,MM,"didn't measure depth, but hit bottom on most"
2020-02-05 00:00:00,9C16,19b,1128,SW2,,,MM,"near tree trunk, plot looked odd, perhaps ice in tip?"
2020-02-05 00:00:00,9C16,19b,1129,SW2,,,MM,"repeat at tree trunk, still odd"
2020-02-05 00:00:00,9C16,19b,1130,SW2,,,MM,"repeat, looked good"
2020-02-05 00:00:00,9C16,19b,1131,SW3,,,MM,
2020-02-05 00:00:00,9C16,19b,1132,SW4,,,MM,
2020-02-05 00:00:00,9C16,19b,1133,SW5,,,MM,
2020-02-05 00:00:00,9C16,19b,1134,C,,,MM,
2020-02-05 00:00:00,9C16,19b,1140,SE5,,,MM,
2020-02-05 00:00:00,9C16,19b,1141,SE4,,,MM,
2020-02-05 00:00:00,9C16,19b,1142,SE3,,,MM,
2020-02-05 00:00:00,9C16,19b,1143,SE2,,,MM,
2020-02-05 00:00:00,9C16,19b,1144,SE1,,,MM,
2020-02-05 00:00:00,9C16,19b,1145,NE5,,,MM,
2020-02-05 00:00:00,9C16,19b,1146,NE4,,,MM,edge of aspen canopy
2020-02-05 00:00:00,9C16,19b,1147,NE3,,,MM,aspen forest
2020-02-05 00:00:00,9C16,19b,1148,NE2,,,MM,aspen forest
2020-02-05 00:00:00,9C16,19b,1149,NE1,,,MM,aspen forest
2020-02-05 00:00:00,9C16,19b,1150,P,109,,MM,
2020-02-05 00:00:00,9C16,19b,1151,P,109,,MM,
2020-02-05 00:00:00,9C16,19b,1152,P,109,,MM,
2020-02-05 00:00:00,8C11,19b,1157,P,89,,MM,
2020-02-05 00:00:00,8C11,19b,1158,P,89,,MM,
2020-02-05 00:00:00,8C11,19b,1159,P,89,,MM,
2020-02-05 00:00:00,8C11,19b,1161,NE4,,,MM,
2020-02-06 00:00:00,2N13,19b,1167,S5,103,,MM,
2020-02-06 00:00:00,2N13,19b,1172,P,,,MM,
2020-02-06 00:00:00,2N13,19b,1173,P,,,MM,struggled to move through slab
2020-02-06 00:00:00,2N13,19b,1174,P,,,MM,struggled to move through slab
2020-02-06 00:00:00,2N13,19b,1175,W5,131,,MM,131
2020-02-06 00:00:00,2N13,19b,1176,W4,111,,MM,
2020-02-06 00:00:00,2N13,19b,1177,W3,105,,MM,manual stop
2020-02-06 00:00:00,2N13,19b,1178,W2,122,,MM,"no W1, too slabby"
2020-02-06 00:00:00,2N13,19b,1179,E5,87,,MM,
2020-02-06 00:00:00,2N13,19b,1180,E4,99,,MM,
2020-02-06 00:00:00,2N13,19b,1181,,,,MM,"too slabby, no E3 or E2"
2020-02-06 00:00:00,2N13,19b,1182,E1,86,,MM,
2020-02-06 00:00:00,2N13,19b,1185,N4,85,,MM,
2020-02-06 00:00:00,2N13,19b,1186,N3,89,,MM,
2020-02-06 00:00:00,2N13,19b,1187,N2,112,,MM,
2020-02-06 00:00:00,5N15,19b,1188,P,115,,MM,
2020-02-06 00:00:00,5N15,19b,1189,P,115,,MM,
2020-02-06 00:00:00,5N15,19b,1190,P,115,,MM,
2020-02-06 00:00:00,5N15,19b,1191,S1,120,,MM,
2020-02-06 00:00:00,5N15,19b,1192,S2,117,,MM,
2020-02-06 00:00:00,5N15,19b,1193,S3,116,,MM,
2020-02-06 00:00:00,5N15,19b,1194,S4,124,,MM,
2020-02-06 00:00:00,5N15,19b,1195,S5,119,,MM,
2020-02-06 00:00:00,5N15,19b,1196,C,115,,MM,
2020-02-06 00:00:00,5N15,19b,1197,N5,110,,MM,
2020-02-06 00:00:00,5N15,19b,1198,N4,97,,MM,
2020-02-06 00:00:00,5N15,19b,1199,N3,97,,MM,
2020-02-06 00:00:00,5N15,19b,1200,N2,104,,MM,unclear from notes the file name
2020-02-06 00:00:00,5N15,19b,1201,N2,104,,MM,unclear from notes the file name
2020-02-06 00:00:00,5N15,19b,1203,E1,116,,MM,
2020-02-06 00:00:00,5N15,19b,1205,E3,106,,MM,
2020-02-06 00:00:00,5N15,19b,1206,E4,109,,MM,
2020-02-06 00:00:00,5N15,19b,1207,E5,92,,MM,
2020-02-06 00:00:00,5N15,19b,1208,W5,112,,MM,
2020-02-06 00:00:00,5N15,19b,1209,W4,118,,MM,
2020-02-06 00:00:00,5N15,19b,1210,W3,92,,MM,
2020-02-06 00:00:00,5N15,19b,1211,W2,97,,MM,
2020-02-06 00:00:00,5N15,19b,1212,W1,97,,MM,
2020-02-08 00:00:00,1S2,19b,1214,S1,87,,MM,"no S2, too slabby"
2020-02-08 00:00:00,1S2,19b,1215,S3,65,,MM,
2020-02-08 00:00:00,1S2,19b,1216,S4,51,,MM,
2020-02-08 00:00:00,1S2,19b,1217,S5,62,,MM,
2020-02-08 00:00:00,1S2,19b,1218,W1,97,,MM,
2020-02-08 00:00:00,1S2,19b,1220,W2,83,,MM,some slipping in slab
2020-02-08 00:00:00,1S2,19b,1221,W3,100,,MM,
2020-02-08 00:00:00,1S2,19b,1222,W4,59,,MM,
2020-02-08 00:00:00,1S2,19b,1224,C,,,MM,
2020-02-08 00:00:00,1S2,19b,1225,E5,93,,MM,
2020-02-08 00:00:00,1S2,19b,1226,E4,78,,MM,"No E3, too slabby"
2020-02-08 00:00:00,1S2,19b,1228,E1,79,,MM,
2020-02-08 00:00:00,1S2,19b,1230,N4,105,,MM,
2020-02-08 00:00:00,1S2,19b,1233,P,81,,MM,
2020-02-08 00:00:00,1S2,19b,1234,P,81,,MM,
2020-02-08 00:00:00,1S2,19b,1235,P,81,,MM,
2020-02-08 00:00:00,2S7,19b,1236,E5,100,,MM,slabby
2020-02-08 00:00:00,2S7,19b,1237,E4,109,,MM,some slipping in slab
2020-02-08 00:00:00,2S7,19b,1239,E2,80,,MM,"no E1, too slabby"
2020-02-08 00:00:00,2S7,19b,1240,S5,46,,MM,
2020-02-08 00:00:00,2S7,19b,1241,S4,57,,MM,"No E3, too slabby"
2020-02-08 00:00:00,2S7,19b,1242,S2,70,,MM,"No E1, too slabby"
2020-02-08 00:00:00,2S7,19b,1243,C,80,,MM,
2020-02-08 00:00:00,2S7,19b,1244,W5,85,,MM,
2020-02-08 00:00:00,2S7,19b,1245,W4,74,,MM,
2020-02-08 00:00:00,2S7,19b,1246,W3,86,,MM,
2020-02-08 00:00:00,2S7,19b,1247,W2,86,,MM,
2020-02-08 00:00:00,2S7,19b,1249,W1,99,,MM,
2020-02-08 00:00:00,2S7,19b,1250,N5,,,MM,
2020-02-08 00:00:00,2S7,19b,1251,N4,79,,MM,
2020-02-08 00:00:00,2S7,19b,1254,N2,93,,MM,"manual stop at end, some slip, no N1-too slabby"
2020-02-08 00:00:00,2S7,19b,1255,P,74,,MM,"all pit measurements were done really close, group had started to shovel away front face and there wasn't much left undisturbed. "
2020-02-08 00:00:00,2S7,19b,1256,P,74,,MM,
2020-02-08 00:00:00,2S7,19b,1257,P,74,,MM,
2020-02-08 00:00:00,2S16,19b,1260,P,93,,MM,
2020-02-08 00:00:00,2S16,19b,1261,P,93,,MM,
2020-02-08 00:00:00,2S16,19b,1262,P,93,,MM,
2020-02-08 00:00:00,2S16,19b,1263,W5,89,,MM,
2020-02-08 00:00:00,2S16,19b,1264,W4,88,,MM,
2020-02-08 00:00:00,2S16,19b,1265,W3,68,,MM,slow SMP
2020-02-08 00:00:00,2S16,19b,1266,W2,64,,MM,
2020-02-08 00:00:00,2S16,19b,1267,W1,88,,MM,
2020-02-08 00:00:00,2S16,19b,1268,C,68,,MM,
2020-02-08 00:00:00,2S16,19b,1269,N5,105,,MM,some slipping in slab
2020-02-08 00:00:00,2S16,19b,1270,N4,96,,MM,
2020-02-08 00:00:00,2S16,19b,1271,N3,104,,MM,
2020-02-08 00:00:00,2S16,19b,1272,N2,65,,MM,
2020-02-08 00:00:00,2S16,19b,1273,N1,94,,MM,
2020-02-08 00:00:00,2S16,19b,1274,S5,90,,MM,
2020-02-08 00:00:00,2S16,19b,1275,S4,85,,MM,
2020-02-08 00:00:00,2S16,19b,1276,S3,105,,MM,
2020-02-08 00:00:00,2S16,19b,1277,S2,65,,MM,
2020-02-08 00:00:00,2S16,19b,1278,S1,103,,MM,
2020-02-08 00:00:00,2S16,19b,1279,E5,97,,MM,
2020-02-08 00:00:00,2S16,19b,1280,E4,84,,MM,
2020-02-08 00:00:00,2S16,19b,1281,E3,79,,MM,
2020-02-08 00:00:00,2S16,19b,1282,E2,109,,MM,
2020-02-08 00:00:00,2S16,19b,1283,E1,91,,MM,
2020-02-08 00:00:00,1S17,19b,1284,C,97,,MM,Due to time didn't survey this whole pit
2020-02-08 00:00:00,1S17,19b,1285,P,96,,MM,above density
2020-02-08 00:00:00,1S17,19b,1287,P,96,,MM,above casting
2020-02-08 00:00:00,1S17,19b,1289,P,96,,MM,above iceCube
2020-02-08 00:00:00,1S17,19b,1290,S5,50,,MM,
2020-02-08 00:00:00,1S17,19b,1291,S4,98,,MM,
2020-02-08 00:00:00,1S17,19b,1292,S3,73,,MM,
2020-02-08 00:00:00,1S17,19b,1293,S2,64,,MM,
2020-02-08 00:00:00,1S17,19b,1294,S1,103,,MM,
2020-02-08 00:00:00,1S17,19b,1296,E4,97,,MM,
2020-02-10 00:00:00,TLS-FL3A,19b,1301,N3,70,,MM,forested
2020-02-10 00:00:00,TLS-FL3A,19b,1303,N5,91,,MM,"slow SMP, forest"
2020-02-10 00:00:00,TLS-FL3A,19b,1304,C,84,,MM,
2020-02-10 00:00:00,TLS-FL3A,19b,1305,S5,86,,MM,
2020-02-10 00:00:00,TLS-FL3A,19b,1306,S3,64,,MM,
2020-02-10 00:00:00,TLS-FL3A,19b,1307,S1,59,,MM,
2020-02-10 00:00:00,TLS-FL3A,19b,1309,W5,84,,MM,forested
2020-02-10 00:00:00,TLS-FL3A,19b,1310,W4,86,,MM,forested
2020-02-10 00:00:00,TLS-FL3A,19b,1312,W3,64,,MM,forested
2020-02-10 00:00:00,TLS-FL3A,19b,1313,W2,59,,MM,forested
2020-02-10 00:00:00,TLS-FL3A,19b,1315,W1,83,,MM,
2020-02-10 00:00:00,TLS-FL3A,19b,1317,E5,84,,MM,some slipping in slab/crust layer
2020-02-10 00:00:00,TLS-FL3A,19b,1319,E4,94,,MM,crust layer
2020-02-10 00:00:00,TLS-FL3A,19b,1320,E3,75,,MM,"crust layer, slow and fast SMP speed"
2020-02-10 00:00:00,TLS-FL3A,19b,1321,E2,85,,MM,crust layer
2020-02-10 00:00:00,TLS-FL3A,19b,1323,P,90,,MM,
2020-02-10 00:00:00,TLS-FL3A,19b,1324,P,90,,MM,
2020-02-10 00:00:00,TLS-FL3A,19b,1325,P,90,,MM,
2020-02-10 00:00:00,6N17,19b,1326,P,120,,MM,
2020-02-10 00:00:00,6N17,19b,1327,P,120,,MM,"negative spike, right after cleaning tip…?"
2020-02-10 00:00:00,6N17,19b,1328,P,120,,MM,"negative spike, right after cleaning tip…?"
2020-02-10 00:00:00,6N17,19b,1329,C,120,,MM,
2020-02-10 00:00:00,6N17,19b,1330,W5,109,,MM,slow SMP
2020-02-10 00:00:00,6N17,19b,1331,W5,109,,MM,"repeat, both look similar"
2020-02-10 00:00:00,6N17,19b,1332,W4,79,,MM,
2020-02-10 00:00:00,6N17,19b,1333,W3,85,,MM,negative spike
2020-02-10 00:00:00,6N17,19b,1334,W2,123,,MM,
2020-02-10 00:00:00,6N17,19b,1335,W1,99,,MM,
2020-02-10 00:00:00,6N17,19b,1336,S1,93,,MM,
2020-02-10 00:00:00,6N17,19b,1337,S2,110,,MM,
2020-02-10 00:00:00,6N17,19b,1338,S3,104,,MM,
2020-02-10 00:00:00,6N17,19b,1339,S4,101,,MM,
2020-02-10 00:00:00,6N17,19b,1341,S5,122,,MM,
2020-02-10 00:00:00,6N17,19b,1342,E5,133,,MM,
2020-02-10 00:00:00,6N17,19b,1343,E4,118,,MM,
2020-02-10 00:00:00,6N17,19b,1344,E3,115,,MM,
2020-02-10 00:00:00,6N17,19b,1345,E2,108,,MM,slow SMP
2020-02-10 00:00:00,6N17,19b,1347,E1,113,,MM,slow SMP
2020-02-10 00:00:00,6N17,19b,1348,N5,101,,MM,
2020-02-10 00:00:00,6N17,19b,1349,N4,114,,MM,
2020-02-10 00:00:00,6N17,19b,1350,N3,73,,MM,"slow and fast, in small tree island, skipped N2- too slabby"
2020-02-10 00:00:00,5N10,19b,1353,P,93,,MM,
2020-02-10 00:00:00,5N10,19b,1354,P,93,,MM,
2020-02-10 00:00:00,5N10,19b,1355,P,93,,MM,
2020-02-10 00:00:00,5N10,19b,1356,PR,103,,MM,Passive Radiometer (Mike Durand's)
2020-02-10 00:00:00,5N10,19b,1357,PR,103,,MM,Passive Radiometer (Mike Durand's)
2020-02-10 00:00:00,5N10,19b,1358,PR,103,,MM,Passive Radiometer (Mike Durand's)
2020-02-10 00:00:00,5N10,19b,1360,W5,113,,MM,
2020-02-10 00:00:00,5N10,19b,1361,W4,93,,MM,
2020-02-10 00:00:00,5N10,19b,1362,W3,91,,MM,
2020-02-10 00:00:00,5N10,19b,1364,W2,109,,MM,
2020-02-10 00:00:00,5N10,19b,1365,W1,34,,MM,check depth after copying notes?
2020-02-10 00:00:00,5N10,19b,1366,C,95,,MM,
2020-02-10 00:00:00,5N10,19b,1367,E5,104,,MM,
2020-02-10 00:00:00,5N10,19b,1368,E4,119,,MM,
2020-02-10 00:00:00,5N10,19b,1369,E3,104,,MM,
2020-02-10 00:00:00,5N10,19b,1370,E2,104,,MM,
2020-02-10 00:00:00,5N10,19b,1371,E1,110,,MM,
2020-02-10 00:00:00,5N10,19b,1372,N3,107,,MM,
2020-02-10 00:00:00,5N10,19b,1373,N2,92,,MM,
2020-02-10 00:00:00,5N10,19b,1374,N1,104,,MM,
2020-02-10 00:00:00,5N10,19b,1376,S3,94,,MM,
2020-02-10 00:00:00,5N10,19b,1377,S2,101,,MM,
2020-02-10 00:00:00,5N10,19b,1379,S1,116,,MM,
2020-02-10 00:00:00,5N11,19b,1381,P,74,,MM,
2020-02-10 00:00:00,5N11,19b,1382,P,74,,MM,
2020-02-10 00:00:00,5N11,19b,1383,P,74,,MM,
2020-02-10 00:00:00,5N11,19b,1384,C,,,MM,
2020-02-10 00:00:00,5N11,19b,1385,PR,95,,MM,Passive Radiometer (Mike Durand's)
2020-02-10 00:00:00,5N11,19b,1386,PR,95,,MM,
2020-02-10 00:00:00,5N11,19b,1387,PR,95,,MM,
2020-02-10 00:00:00,5N11,19b,1388,E1,103,,MM,
2020-02-10 00:00:00,5N11,19b,1389,E2,94,,MM,
2020-02-10 00:00:00,5N11,19b,1390,E3,108,,MM,
2020-02-10 00:00:00,5N11,19b,1391,E4,90,,MM,
2020-02-10 00:00:00,5N11,19b,1392,E5,81,,MM,
2020-02-10 00:00:00,5N11,19b,1393,W5,103,,MM,
2020-02-10 00:00:00,5N11,19b,1394,W4,101,,MM,
2020-02-10 00:00:00,5N11,19b,1395,W3,87,,MM,
2020-02-10 00:00:00,5N11,19b,1396,W2,82,,MM,slow SMP
2020-02-10 00:00:00,5N11,19b,1397,W1,84,,MM,
2020-02-10 00:00:00,5N11,19b,1398,N3,87,,MM,negative spike 
2020-02-10 00:00:00,5N11,19b,1399,N2,79,,MM,slow and fast 
2020-02-10 00:00:00,5N11,19b,1400,N1,89,,MM,
2020-02-10 00:00:00,5N11,19b,1403,S3,74,,MM,
2020-02-10 00:00:00,5N11,19b,1404,S2,95,,MM,
2020-02-10 00:00:00,5N11,19b,1405,S1,93,,MM,
2020-02-11 00:00:00,TLS-FL2A,19b,1408,C,111,,MM,
2020-02-11 00:00:00,TLS-FL2A,19b,1410,N2,,,MM,hit ground
2020-02-11 00:00:00,TLS-FL2A,19b,1411,N1,,,MM,hit ground
2020-02-11 00:00:00,TLS-FL2A,19b,1412,W5,,,MM,
2020-02-11 00:00:00,TLS-FL2A,19b,1415,W4,103,,MM,
2020-02-11 00:00:00,TLS-FL2A,19b,1416,W3,76,,MM,
2020-02-11 00:00:00,TLS-FL2A,19b,1418,W2,77,,MM,
2020-02-11 00:00:00,TLS-FL2A,19b,1419,W1,74,,MM,
2020-02-11 00:00:00,TLS-FL2A,19b,1421,E5,111,,MM,
2020-02-11 00:00:00,TLS-FL2A,19b,1422,E4,104,,MM,
2020-02-11 00:00:00,TLS-FL2A,19b,1423,E2,120,,MM,"Some slip on the wind slab, No E3, too slabby"
2020-02-11 00:00:00,TLS-FL2A,19b,1424,E1,104,,MM,
2020-02-11 00:00:00,TLS-FL2A,19b,1425,N2,93,,MM,"No N3, too slabby"
2020-02-11 00:00:00,TLS-FL2A,19b,1426,N1,83,,MM,
2020-02-11 00:00:00,TLS-FL2A,19b,1428,P,,,MM,
2020-02-11 00:00:00,TLS-FL2A,19b,1431,P,,,MM,
2020-02-11 00:00:00,TLS-FL2A,19b,1432,P,,,MM,
2020-02-11 00:00:00,1N3,19b,1433,C,74,,MM,
2020-02-11 00:00:00,1N3,19b,1435,E5,69,,MM,some slip on the wind slab 
2020-02-11 00:00:00,1N3,19b,1436,E4,77,,MM,
2020-02-11 00:00:00,1N3,19b,1437,E3,83,,MM,
2020-02-11 00:00:00,1N3,19b,1438,E2,78,,MM,
2020-02-11 00:00:00,1N3,19b,1440,E1,99,,MM,
2020-02-11 00:00:00,1N3,19b,1441,W5,85,,MM,
2020-02-11 00:00:00,1N3,19b,1442,W4,64,,MM,
2020-02-11 00:00:00,1N3,19b,1443,W3,50,,MM,
2020-02-11 00:00:00,1N3,19b,1444,W2,59,,MM,
2020-02-11 00:00:00,1N3,19b,1445,W1,58,,MM,
2020-02-11 00:00:00,1N3,19b,1446,S1,69,,MM,
2020-02-11 00:00:00,1N3,19b,1447,S2,,,MM,
2020-02-11 00:00:00,1N3,19b,1448,S3,72,,MM,
2020-02-11 00:00:00,1N3,19b,1449,N1,85,,MM,
2020-02-11 00:00:00,1N3,19b,1450,N2,64,,MM,
2020-02-11 00:00:00,1N3,19b,1451,N3,75,,MM,
2020-02-11 00:00:00,1N3,19b,1452,P,67,,MM,
2020-02-11 00:00:00,1N3,19b,1453,P,67,,MM,
2020-02-11 00:00:00,1N3,19b,1454,P,67,,MM,
2020-02-11 00:00:00,2N14,19b,1455,C,98,,MM,
2020-02-11 00:00:00,2N14,19b,1456,W1,98,,MM,
2020-02-11 00:00:00,2N14,19b,1457,W2,77,,MM,
2020-02-11 00:00:00,2N14,19b,1458,W3,84,,MM,
2020-02-11 00:00:00,2N14,19b,1460,W4,84,,MM,
2020-02-11 00:00:00,2N14,19b,1461,W5,89,,MM,
2020-02-11 00:00:00,2N14,19b,1464,E1,92,,MM,slow SMP
2020-02-11 00:00:00,2N14,19b,1465,E2,92,,MM,slow SMP
2020-02-11 00:00:00,2N14,19b,1468,P,84,,MM,
2020-02-11 00:00:00,2N14,19b,1469,P,84,,MM,
2020-02-11 00:00:00,2N14,19b,1470,P,84,,MM,
2020-02-11 00:00:00,2N51,19b,1473,P,105,,MM,
2020-02-11 00:00:00,2N51,19b,1474,P,105,,MM,
2020-02-11 00:00:00,2N51,19b,1475,P,105,,MM,
2020-02-11 00:00:00,1N23,19b,1476,P,61,,MM,
2020-02-11 00:00:00,1N23,19b,1477,P,61,,MM,
2020-02-11 00:00:00,1N23,19b,1478,P,61,,MM,
2020-02-12 00:00:00,2C12,19b,1479,C,89,,MM,
2020-02-12 00:00:00,2C12,19b,1480,W1,90,,MM,
2020-02-12 00:00:00,2C12,19b,1481,W2,100,,MM,
2020-02-12 00:00:00,2C12,19b,1482,W3,84,,MM,
2020-02-12 00:00:00,2C12,19b,1483,W4,110,,MM,
2020-02-12 00:00:00,2C12,19b,1484,W5,94,,MM,
2020-02-12 00:00:00,2C12,19b,1486,E1,86,,MM,
2020-02-12 00:00:00,2C12,19b,1487,E2,92,,MM,
2020-02-12 00:00:00,2C12,19b,1488,E3,86,,MM,
2020-02-12 00:00:00,2C12,19b,1489,E4,77,,MM,
2020-02-12 00:00:00,2C12,19b,1490,E5,104,,MM,
